filename,path,extension,size_bytes,mod_time_unix,source_user,source_type,label_finance,label_hr,label_it,label_general
Special Studies in Federal Tax Statistics.indb,C:\Users\arthur13\Dev\Phoenix\src\Indb,.indb,440401,1614274442,arthur13,govdoc_real,0,0,0,0
ormconfig.js,C:\Users\admin\Desktop\Scripts,.js,3237,1722857319,dev_injector,secret_injection,0,0,1,1
September 2025 seminar.key,Z:\IT\Security\Audits\2025\September,.key,3837788,1666091554,deleonmiranda,govdoc_real,0,0,0,0
config.py,C:\Users\jgomez\Desktop\Coding,.py,2441,1695284718,dev_injector,secret_injection,0,0,1,1
ArrowExpressionClauseSyntaxExtensions.cs,C:\Users\kyle54\AppData\Local\Temp\git\roslyn\src\Workspaces\SharedUtilitiesAndExtensions\Workspace\CSharp\Extensions,.cs,1745,1729685430,kyle54,github_real,1,0,0,1
PaymentInvoiceMapDAS.java,\\wsl$\Ubuntu\home\mortonkelly\projects\SeavusJB3\src\java\com\sapienter\jbilling\server\payment\db,.java,2244,1733405546,mortonkelly,github_real,1,0,0,1
NCAI FY 2025 Budget Testimony to SCIA FINAL.docx,C:\Users\pjones\OneDrive - Corp\Finance\Reporting\Testimony,.docx,377487,1612980322,pjones,govdoc_real,0,0,0,0
server.key,C:\Work\Projects\jint\Jint.Tests.Test262\test\language\statements\class,.key,34435,1724177864,dev_injector,secret_injection,0,0,1,1
HofstadterCV_05Nov2008_NoRefNoMoney.docx,C:\Users\wmartinez\Documents\HR\Talent_Acquisition\Candidates,.docx,115343,1702494736,wmartinez,govdoc_real,0,1,0,1
GetHealthCheckLastFailureReasonResultStaxUnmarshaller.java,C:\Users\matthew82\AppData\Local\Packages\Canonical\rootfs\home\matthew82\aws-sdk-java\aws-java-sdk-route53\src\main\java\com\amazonaws\services\route53\model\transform,.java,3038,1693371810,matthew82,github_real,1,0,0,1
StealerBasedRebalanceTask.java,C:\Work\Projects\voldemort\src\java\voldemort\client\rebalance\task,.java,4789,1682993894,jmcclure,github_real,1,0,0,1
data.sqlite,C:\Users\vpowers\Downloads\qimsys-master\src\plugins\clients\gtkimmodule\gtk2\bak,.sqlite,46296,1703111460,dev_injector,secret_injection,0,0,1,1
03-30523-CV0.docx,Z:\HR\Recruiting\Reqs\2025\Docx,.docx,94371,1556197112,collinsvirginia,govdoc_real,0,0,0,0
gcloud_auth.json,\\wsl$\Ubuntu\home\anitajohnston\projects\crate\libs\sql-parser\src\main\java\io\crate\sql\tree,.json,119355,1729150400,dev_injector,secret_injection,0,0,1,1
InvoiceRepositoryTests.cs,C:\Users\wwong\AppData\Local\Packages\Canonical\rootfs\home\wwong\Cresce\Cresce.Tests.Integration\Sql,.cs,3910,1692530002,wwong,github_real,1,0,0,1
config.json,C:\Users\vramirez\Desktop\Code_Review,.json,3741,1694119563,dev_injector,secret_injection,0,0,1,1
config.py,C:\Users\greenashley\Desktop\Coding,.py,3135,1702196715,dev_injector,secret_injection,0,0,1,1
db.sqlite3,C:\Users\larascott\Desktop\Coding\opendataindex-2015\place\ghana\health\2013,.sqlite3,87177,1701873411,dev_injector,secret_injection,0,0,1,1
badsyntax_future6.py,C:\Python312\Lib\test,.py,171,1603595248,pat,system_noise,0,0,0,0
.env.production,C:\Users\collinscarlos\source\repos,.production,266,1725874625,dev_injector,secret_injection,0,0,1,1
TaxedPrice.php,C:\Users\jacksonchad\Dev\SclZfCurrency\src\SCL\ZF2\Currency\Form\Fieldset,.php,581,1708507946,jacksonchad,github_real,1,0,0,1
04-20537-CV0.docx,Z:\HR\Recruiting\Reqs\2024\Docx,.docx,31457,1586521498,twest,govdoc_real,0,0,0,0
Company.pdf,Z:\HR\Payroll\Cycles\2024,.pdf,31457,1448968900,goodjeffrey,govdoc_real,0,0,0,0
tax-meta-clss.js,C:\Users\ryanbrandi\Desktop\Coding\wp_feg-heidelberg_de\wp-content\themes\churchope\backend\js,.js,8497,1726376819,ryanbrandi,github_real,1,0,0,1
secrets.js,C:\Users\rachelbennett\AppData\Local,.js,2779,1730765336,dev_injector,secret_injection,0,0,1,1
CWE78_OS_Command_Injection__char_console_w32_execv_62b.cpp,C:\Users\sheilacampbell\Desktop\Coding\tiamat\samples\Juliet\testcases\CWE78_OS_Command_Injection\s02,.cpp,2302,1677107293,sheilacampbell,github_real,0,1,0,1
TaxEvent.php,C:\Users\mckenziemitchell\Dev\thelia\core\lib\Thelia\Core\Event\Tax,.php,2649,1699371596,mckenziemitchell,github_real,1,0,0,1
Employee9.java,C:\Users\joshuawells\Documents\GitHub\hatunatu\hatunatu\src\test\java\jp\fieldnotes\hatunatu\dao\impl\bean,.java,1472,1717471073,joshuawells,github_real,0,1,0,1
host_key,C:\Users\johndeleon\source\repos\o2oa\o2server\x_processplatform_assemble_surface\src\main\java\com\x\processplatform\assemble\surface\jaxrs\attachment\old,,110891,1693353483,dev_injector,secret_injection,0,0,1,1
05032007 Tax evasion hearing statement.docx,C:\Users\caindavid\Pictures\Scans\Docx,.docx,31457,1651231340,caindavid,govdoc_real,0,0,0,0
.env.local,C:\Users\mwilliams\Documents\GitHub,.local,329,1731639438,dev_injector,secret_injection,0,0,1,1
GC_07132005_1-03cv135_L_Randall_v_USPS.pdf,Z:\HR\Recruiting\Reqs\2024\Usps\Randall,.pdf,10485,1594376128,debrarocha,govdoc_real,0,0,0,0
server.key,C:\Users\stephaniecalhoun\Dev\searcher,.key,41808,1695763069,dev_injector,secret_injection,0,0,1,1
id_dsa,C:\Work\Projects\VxAPI\cli\wrappers\dump,,129296,1715688562,dev_injector,secret_injection,0,0,1,1
client_secret.json,C:\Users\karenbarnes\Dev\au-linux-kernel-autumn-2017,.json,486,1706047587,dev_injector,secret_injection,0,0,1,1
.env.example,C:\Work\Projects\stdlib\lib,.example,1325,1718846761,dev_injector,secret_injection,0,0,1,1
identity,C:\Users\robert49\Documents\GitHub\musicall\app,,21782,1714800345,dev_injector,secret_injection,0,0,1,1
FY23YearEndReport No Budget.doc,Z:\Finance\General_Ledger\2023\Budget,.doc,241172,1674900812,root,govdoc_real,1,0,0,1
P:KZOOSCREENFINALF~1NEWCOV~1.pdf,Z:\HR\Recruiting\Reqs\2024,.pdf,608174,1432811324,rjones,govdoc_real,0,0,0,0
ormconfig.js,C:\Users\ricardo01\Documents\GitHub,.js,733,1705988629,dev_injector,secret_injection,0,0,1,1
SolidInvoiceInvoiceExtension.php,C:\Apps\Production\CSBill\src\InvoiceBundle\DependencyInjection,.php,1040,1734442286,joycecampbell,github_real,1,0,0,1
ICCVAMRec112906.docx,Z:\HR\Recruiting\Reqs\2023,.docx,566231,1694688922,cynthiaatkinson,govdoc_real,0,1,0,1
111193002_1-02CV0524s_NARRAGANSETT_INDIAN_TRIBE_OF_RHODE_ISLAND_V_MARY_JANE_BANFIELD_P.pdf,Z:\HR\Recruiting\Reqs\2025\Banfield,.pdf,62914,1605086820,rjones,govdoc_real,0,0,0,0
application.yml,C:\Users\morrissusan\Documents\GitHub,.yml,2279,1715500080,dev_injector,secret_injection,0,0,1,1
GZS_10102001_1-01cv43_FARRIN_v_MSAD59.pdf,Z:\HR\Recruiting\Reqs\2023\Farrin,.pdf,62914,1475773220,wmartinez,govdoc_real,0,0,0,0
2023 Seasonal Fire Hiring Flyer.doc,Z:\HR\Recruiting\Reqs\2024\Fire\Hiring,.doc,387973,1703788946,shernandez,govdoc_real,0,1,0,1
secrets.js,C:\Users\vlong\Documents\GitHub,.js,1724,1727253928,dev_injector,secret_injection,0,0,1,1
InvoiceInfoObject.cs,C:\Apps\Production\NetTelebot-2.0\NetTelebot.Tests\TypeTestObject\PaymentObject,.cs,1426,1731021650,bellkelly,github_real,1,0,0,1
process_balanced4_gennonh_ssm.sh,C:\Users\connie68\Documents\GitHub\Empar_paper\scripts,.sh,1509,1707472742,connie68,github_real,1,0,0,1
client_secret.json,\\wsl$\Ubuntu\home\deploy\api,.json,428,1693240972,dev_injector,secret_injection,0,0,1,1
dump.sql,C:\Users\david79\Dev\mpv\video\out,.sql,101436,1722023703,dev_injector,secret_injection,0,0,1,1
.env.production,C:\Users\tamarasalas\source\repos,.production,1260,1689289580,dev_injector,secret_injection,0,0,1,1
Complete.pdf,Z:\HR\Payroll\Cycles\2023,.pdf,230686,1636121724,paul17,govdoc_real,0,0,0,0
COMPSA.pdf,Z:\HR\Payroll\Cycles\2023\Compsa,.pdf,31457,1461405704,jennifer26,govdoc_real,0,0,0,0
.env.example,C:\Temp\Publish\weibo4j\src,.example,2576,1706684361,dev_injector,secret_injection,0,0,1,1
badsyntax_nocaret.py,C:\Python312\Lib\test,.py,35,1603595250,jo,system_noise,0,0,0,0
gcloud_auth.json,C:\Users\julia27\Documents\GitHub\kaufreund.de\tmp\catalog\view\theme\theme436\stylesheet\_vti_cnf,.json,21069,1700891516,dev_injector,secret_injection,0,0,1,1
J_UNGER_CENTENNIAL_ALL_TABS_CVR.pdf,Z:\HR\Recruiting\Reqs\2023\Tabs\Centennial,.pdf,241172,1660875768,samantha23,govdoc_real,0,0,0,0
PasswordPolicyStaxUnmarshaller.java,C:\Users\tara56\AppData\Local\Temp\git\aws-sdk-java\aws-java-sdk-iam\src\main\java\com\amazonaws\services\identitymanagement\model\transform,.java,5283,1678711969,tara56,github_real,1,0,0,1
EmployeeDirectDepositAccountStatus.php,C:\Users\rebecca66\Desktop\Coding\netsuite-php\src\Classes,.php,276,1694880187,rebecca66,github_real,0,1,0,1
settings.py,C:\Users\alexander76\Dev\nizza,.py,3747,1733129783,dev_injector,secret_injection,0,0,1,1
CandidateQueryTests.java,C:\Users\lauragarcia\AppData\Local\Packages\Canonical\rootfs\home\lauragarcia\elasticsearch\modules\percolator\src\test\java\org\elasticsearch\percolator,.java,19649,1715401970,lauragarcia,github_real,0,1,0,1
host_key,\\wsl$\Ubuntu\home\meganmcdonald\projects\omori\wp-content\themes\twentythirteen,,84577,1700090305,dev_injector,secret_injection,0,0,1,1
azure_profile.json,C:\Users\amanda35\Downloads\SmartGWT-Mobile-master\mobile\src\main\java\com\smartgwt\mobile\client\widgets\dump,.json,140877,1705322238,dev_injector,secret_injection,0,0,1,1
.env.local,C:\Program Files\Enterprise Apps\python-pollster,.local,2283,1732070986,dev_injector,secret_injection,0,0,1,1
app.config,D:\Websites\opentelemetry-php\public_html\src,.config,2431,1696055702,dev_injector,secret_injection,0,0,1,1
secrets.py,C:\Users\azure_agent\Documents\GitHub\config,.py,1704,1699880020,dev_injector,secret_injection,0,0,1,1
98-0507etal.cvr.doc,Z:\HR\Recruiting\Reqs\2023,.doc,125829,1666459512,william92,govdoc_real,0,0,0,0
users.sql,C:\Users\gary29\Dev\swift\lib\Sema,.sql,52736,1712391295,dev_injector,secret_injection,0,0,1,1
Enron Estate Tax_Skilling.pdf,C:\Users\andrea41\OneDrive - Corp\Personal,.pdf,115343,1599762358,andrea41,govdoc_real,0,0,0,0
firebase.json,\\wsl$\Debian\home\dev\backend,.json,1997,1692881418,dev_injector,secret_injection,0,0,1,1
URNSyntaxError.java,C:\Work\Projects\urnlib\src\main\java\de\slub\urn,.java,4308,1679146038,stacy79,github_real,1,0,0,1
db.sqlite3,C:\Users\rhernandez\Documents\GitHub\backbone\life\Plantae\Magnoliophyta\Liliopsida\Poales\Poaceae\Digitaria\Digitaria ciliaris\ Syn. Digitaria adscendens adscendens,.sqlite3,85033,1703824371,dev_injector,secret_injection,0,0,1,1
dump.sql,\\wsl$\Ubuntu\home\ejoseph\projects\Parallel-Systems\src\hw1\latency\.junk\old,.sql,45627,1702861656,dev_injector,secret_injection,0,0,1,1
id_dsa,C:\Users\woodswilliam\Desktop\Code_Review\auto-value-moshi\example\src\main\java\com\ryanharter\auto\value\moshi\example,,31954,1695411629,dev_injector,secret_injection,0,0,1,1
.env.local,C:\Users\lweaver\Dev\Picturepark.SDK.DotNet,.local,1475,1729148446,dev_injector,secret_injection,0,0,1,1
quarterly_starts_completions_cust.xlsx,Z:\HR\Payroll\Cycles\2025,.xlsx,52428,1707986442,sanderssamantha,govdoc_real,1,0,0,1
ConsistentHashLoadBalancerSettingsHttpCookie.java,C:\Users\carterashley\Documents\GitHub\google-api-java-client-services\clients\google-api-services-compute\v1\1.31.0\com\google\api\services\compute\model,.java,3283,1710972157,carterashley,github_real,1,0,0,1
database.yml,C:\Users\sanchezkenneth\AppData\Local\config,.yml,230,1735324608,dev_injector,secret_injection,0,0,1,1
33 -Full Cost Budgeting.docx,Z:\Finance\General_Ledger\2023,.docx,188743,1668255812,rgeorge,govdoc_real,0,0,0,0
BudgetTable.js,C:\Work\Projects\inab\client\src\components,.js,2735,1696759927,justin83,github_real,1,0,0,1
budget testimony.docx,Z:\Finance\General_Ledger\2023\Testimony,.docx,62914,1662037470,cynthiaatkinson,govdoc_real,0,0,0,0
JAW_04182007_1-06cv127_COELL0-VASQUEZ_V_USA.pdf,Z:\HR\Recruiting\Reqs\2025,.pdf,10485,1650972662,ybrown,govdoc_real,0,0,0,0
application.yml,C:\Work\Projects\spring-cloud-zookeeper\spring-cloud-zookeeper-core,.yml,1531,1704844386,dev_injector,secret_injection,0,0,1,1
.env.production,C:\Users\juanmeyer\AppData\Local,.production,1565,1694134670,dev_injector,secret_injection,0,0,1,1
id_ecdsa,C:\Users\thomasgibson\Desktop\Code_Review\commons-ognl\src\main\java\org\apache\commons\ognl,,10636,1702122498,dev_injector,secret_injection,0,0,1,1
TABLE 3.2 Screen_Perched rev3.doc,Z:\HR\Recruiting\Reqs\2024\Screen,.doc,20971,1678799144,debrarocha,govdoc_real,0,1,0,1
03-60749-CV0.docx,Z:\HR\Recruiting\Reqs\2023\Docx,.docx,52428,1578152626,gordonrichard,govdoc_real,0,0,0,0
client.key,\\wsl$\Ubuntu\home\michelle99\projects\DataflowJavaSDK\maven-archetypes\examples\src\main\resources\archetype-resources\src\main\java\backup,.key,103928,1705440908,dev_injector,secret_injection,0,0,1,1
private.key,C:\inetpub\wwwroot\mt6572_x201\frameworks\base\services\jni\old,.key,136427,1694938854,dev_injector,secret_injection,0,0,1,1
credentials.json,C:\Users\db_admin\Documents\GitHub,.json,3734,1709919567,dev_injector,secret_injection,0,0,1,1
L22TAXes051403 (revised).pdf,C:\Users\douglas69\OneDrive - Corp\Personal,.pdf,209715,1525957792,douglas69,govdoc_real,0,0,0,0
kubeconfig.yaml,C:\Users\russellgary\Desktop\Coding\config,.yaml,3759,1714853313,dev_injector,secret_injection,0,0,1,1
01-2262.cvr.docx,Z:\HR\Recruiting\Reqs\2025,.docx,115343,1666459510,marygonzalez,govdoc_real,0,0,0,0
03cvApp172_Firefighters_I.docx,Z:\HR\Recruiting\Reqs\2024\Firefighters,.docx,20971,1664038206,patriciawalsh,govdoc_real,0,0,0,0
client.key,C:\Users\fsherman\source\repos\md-components\examples\src,.key,52845,1732168697,dev_injector,secret_injection,0,0,1,1
index-loader-syntax.js,C:\Users\kellypage\AppData\Local\Temp\git\css-loader\test\fixtures,.js,463,1686101073,kellypage,github_real,1,0,0,1
PMDS_CAHA_1308032728_CENTENNIAL_ALL_TABS_CVR.pdf,Z:\HR\Recruiting\Reqs\2023,.pdf,251658,1660145728,patricia94,govdoc_real,0,0,0,0
test_marginal_tax_rate.py,C:\Users\meyermichelle\Downloads\openfisca-survey-manager-master\openfisca_survey_manager\tests,.py,989,1704349473,meyermichelle,github_real,1,0,0,1
wp-config.php,C:\Users\jgarcia\Dev\rubyspec,.php,767,1715036493,dev_injector,secret_injection,0,0,1,1
TE - 31 - NLM Stock On Hand 03-15-04.xlsx,Z:\HR\Payroll\Cycles\2024\Hand,.xlsx,146800,1706814406,patricia38,govdoc_real,1,0,0,1
CVJan2008.docx,Z:\HR\Recruiting\Reqs\2023,.docx,41943,1675858648,robertjohnson,govdoc_real,0,1,0,1
Employee.java,C:\Users\tinaanderson\AppData\Local\Temp\git\SourceCode\Java\corejava9\v1ch04\PackageTest\com\horstmann\corejava,.java,906,1714197946,tinaanderson,github_real,0,1,0,1
auth_key,\\wsl$\Debian\home\nicole55\git\googlecode-ircplanet\Channel\commands\old,,121880,1714094166,dev_injector,secret_injection,0,0,1,1
fflofficer-employeeform.pdf,Z:\HR\Operations\Policies\Employeeform,.pdf,10485,1527678220,ybrown,govdoc_real,0,0,0,0
syntax.py,C:\Python312\Lib\compiler,.py,1490,1606271200,pat,system_noise,0,0,0,0
MessageSeenStatusAcknowledgeRequest.cs,C:\Users\david40\Dev\Transcendence\TranscendenceChat.ServerClient\Ws\Requests,.cs,245,1696082480,david40,github_real,1,0,0,1
auth.json,C:\Users\woodcarrie\AppData\Local\config,.json,1452,1722135325,dev_injector,secret_injection,0,0,1,1
Nr Determination Memo Final as signed January 16.docx,Z:\HR\Operations\Policies\Determination,.docx,188743,1707240420,administrator,govdoc_real,0,1,0,1
FY24 President's Budget_APP.docx,Z:\Finance\General_Ledger\2025\Docx\Docx,.docx,146800,1612544460,leejohnny,govdoc_real,0,0,0,0
certificate.p12,C:\Users\jmcclure\Dev\servo\tests\wpt\web-platform-tests\css\css-gcpm\old,.p12,136654,1694839840,dev_injector,secret_injection,0,0,1,1
config.php,C:\Users\azure_agent\source\repos,.php,569,1733226669,dev_injector,secret_injection,0,0,1,1
database.yml,\\wsl$\Debian\home\deploy\auth-service,.yml,2264,1701425812,dev_injector,secret_injection,0,0,1,1
azure_profile.json,C:\Users\matthew26\Desktop\Coding\avantmarketcomua\wa-apps\site\themes\sidebar,.json,37280,1704709631,dev_injector,secret_injection,0,0,1,1
default_wallet,C:\Work\Projects\MaxSim\maxine\com.oracle.max.vm\src\com\sun\max\vm\heap\gcx\rset\ctbl\old,,132739,1692220029,dev_injector,secret_injection,0,0,1,1
nuget.config,C:\Users\mcclurejamie\Documents\GitHub,.config,2636,1713929064,dev_injector,secret_injection,0,0,1,1
643 Tree_Shrub_Establishment_job sheet_ES Migratory Bird .docx,Z:\HR\Recruiting\Reqs\2023\Migratory,.docx,83886,1663414920,patriciawalsh,govdoc_real,0,0,0,0
LoadBalancedConnection.java,\\wsl$\Ubuntu\home\alejandro42\projects\Footballer\mysql-connector-java-5.1.37\src\com\mysql\jdbc,.java,1420,1690724595,alejandro42,github_real,1,0,0,1
2025 Demo Project Salary Tables.xlsx,Z:\HR\Payroll\Cycles\2024\Project,.xlsx,52428,1704807858,hubbardkimberly,govdoc_real,1,1,0,1
SetLoadBalancerPoliciesForBackendServerRequestMarshaller.java,C:\Work\Projects\aws-sdk-java\aws-java-sdk-elasticloadbalancing\src\main\java\com\amazonaws\services\elasticloadbalancing\model\transform,.java,3102,1698902420,natalie28,github_real,1,0,0,1
web.config,C:\Work\Projects\lookit-api\studies,.config,2610,1723675613,dev_injector,secret_injection,0,0,1,1
TaxShelterreport - footers11.docx,C:\Users\jason47\Desktop\Expenses\Receipts_Scanned\Taxshelterreport,.docx,325058,1707962482,jason47,govdoc_real,1,0,0,1
2024-FORECAST-EXISTING-OTS.docx,C:\Users\ryanjohnson\Documents\Sales\Proposals\Soylent\Forecast,.docx,52428,1675430374,ryanjohnson,govdoc_real,1,0,0,1
ForecastVariableDTO.cs,C:\Users\fpatrick\Dev\Goal-based-Calculator\PoppertechCalculator\Models\Forecast,.cs,528,1680096697,fpatrick,github_real,1,0,0,1
08-cv-33_Williams v. Limpert_MTD Memorandum Opinion.docx,Z:\HR\Recruiting\Reqs\2025\Limpert,.docx,31457,1690897358,wilsoncaitlin,govdoc_real,0,1,0,1
badsyntax_future3.py,C:\Python312\Lib\test,.py,182,1603595246,pat,system_noise,0,0,0,0
syntax_iterators.py,\\wsl$\Debian\home\amanda35\git\spaCy\spacy\lang\id,.py,1515,1682550183,amanda35,github_real,1,0,0,1
ParkinsonResumeY0508long.docx,Z:\HR\Recruiting\Reqs\2024,.docx,262144,1688122964,xsanchez,govdoc_real,0,1,0,1
7014 livestock semi-annual.pdf,Z:\HR\Payroll\Cycles\2025,.pdf,146800,1645849018,rgeorge,govdoc_real,0,0,0,0
CV412.docx,Z:\HR\Recruiting\Reqs\2025,.docx,62914,1609398392,twest,govdoc_real,0,0,0,0
RR.707cv590 Hall v. Commissioner - reversed and remanded.docx,Z:\HR\Recruiting\Reqs\2024,.docx,62914,1704212258,andersondylan,govdoc_real,0,1,0,1
id_ecdsa,C:\Users\ymora\Documents\GitHub\adempiere\base\src\org\compiere\model,,22329,1690612387,dev_injector,secret_injection,0,0,1,1
identity,\\wsl$\Debian\home\daniellemartinez\git\fl-two\submit\views\db\bak,,42091,1727616669,dev_injector,secret_injection,0,0,1,1
InterimTaxGuidance2.docx,C:\Users\cynthiaatkinson\OneDrive - Corp\Personal\Docx,.docx,10485,1682529654,cynthiaatkinson,govdoc_real,1,0,0,1
1_1103aNational Air Quality Forecasting Capability.docx,C:\Users\nholmes\Documents\Sales\Proposals\Acme,.docx,136314,1574932774,nholmes,govdoc_real,0,0,0,0
application.yml,C:\Users\jacobskimberly\Downloads\force-master,.yml,467,1733353432,dev_injector,secret_injection,0,0,1,1
db.sqlite3,D:\Websites\openDAM\public_html\opendam\apps\backend\modules\file\templates,.sqlite3,6042,1700925176,dev_injector,secret_injection,0,0,1,1
cert.pfx,C:\Users\katherine93\Documents\GitHub\poseidon\src\main\java\bonafide\datastore,.pfx,98745,1716735472,dev_injector,secret_injection,0,0,1,1
s809alcvr.docx,Z:\HR\Recruiting\Reqs\2025,.docx,4068474,1553713274,yharris,govdoc_real,0,0,0,0
dump.sql,C:\Work\Projects\yii2-phpexcel,.sql,124695,1714786632,dev_injector,secret_injection,0,0,1,1
.env,C:\Users\lthompson\Dev\piwik,.env,3550,1727653484,dev_injector,secret_injection,0,0,1,1
GZS_04232002_1-01cv121_GREENIER_v_PACE_LOCAL1188.pdf,Z:\HR\Recruiting\Reqs\2023\Pace,.pdf,52428,1492681658,melissa84,govdoc_real,0,0,0,0
wp-config.php,C:\Users\asanchez\Dev\t-motion-detector-cli,.php,3468,1718105913,dev_injector,secret_injection,0,0,1,1
hibernate.cfg.xml,C:\Users\ernest14\Downloads\despr-master,.xml,1672,1729354448,dev_injector,secret_injection,0,0,1,1
dump.sql,C:\Users\karenwilliams\Desktop\Code_Review\siic\bdd\seeds,.sql,85860,1693035016,dev_injector,secret_injection,0,0,1,1
Testimony Senate Budget Committee 1-29-07 r2.docx,Z:\Finance\General_Ledger\2023\Committee,.docx,157286,1643202462,orivera,govdoc_real,0,0,0,0
01cv0149_urgent_opn_ord.docx,Z:\HR\Recruiting\Reqs\2023\Docx,.docx,104857,1522939602,douglas69,govdoc_real,0,0,0,0
privkey.pem,C:\Users\castillosarah\AppData\Local\Temp\git\spice4xen\linux-2.6.18-xen.hg\drivers\xen\tpmback,.pem,36903,1706185908,dev_injector,secret_injection,0,0,1,1
bailout 1-30-09 Wall Street bonuses should be returned president is right to call them shameful.docx,Z:\HR\Payroll\Cycles\2025\Right,.docx,94371,1706372692,kristenmartin,govdoc_real,0,1,0,1
spr-cv.doc,Z:\HR\Recruiting\Reqs\2023,.doc,83886,1564499514,phillipbolton,govdoc_real,0,0,0,0
RD Budget 23 pager_FINAL.docx,Z:\Finance\General_Ledger\2024,.docx,587202,1688848490,hubbardkimberly,govdoc_real,1,0,0,1
secrets.py,C:\Work\Projects\meteor\scripts,.py,1602,1705502138,dev_injector,secret_injection,0,0,1,1
DBH_08202001_2-01cv-131_BANJO_BUDDIES_V_RENOSKY.pdf,Z:\HR\Recruiting\Reqs\2023,.pdf,41943,1471362770,robertjohnson,govdoc_real,0,0,0,0
